user_id,state,city,country,total_transactions,total_spent,avg_order_value,total_sessions,converted_sessions,avg_session_duration_sec,total_products_viewed,conversion_rate,engagement_score,predicted_future_value,total_clv,customer_segment
user_000870,WY,New Melissaton,NE,4,3314.22,828.56,10,3,1424.2,29,30.0,4.56,1889.12,5203.34,Medium Value
user_000064,AZ,New Jeffreyshire,SZ,3,2007.13,669.04,9,0,1510.6666666666667,25,0.0,2.75,919.93,2927.06,Medium Value
user_000688,AK,Port Stephanieborough,CR,3,2081.27,693.76,9,3,1787.2222222222222,27,33.33,4.25,1474.24,3555.51,Medium Value
user_000709,IL,New Clinton,LV,2,3198.1,1599.05,7,1,1899.2857142857142,26,14.29,2.65,2118.74,5316.84,Medium Value
user_000922,FM,West Ericahaven,BA,4,3469.24,867.31,14,2,1500.857142857143,49,14.29,5.3,2298.37,5767.61,High Value
user_000077,DE,Mauriceton,VN,5,6800.44,1360.09,9,1,2020.111111111111,34,11.11,3.27,2223.75,9024.19,Medium Value
user_000284,PW,Billside,CR,3,2898.63,966.21,4,2,2541.75,15,50.0,2.23,1077.32,3975.95,Medium Value
user_000377,NC,Davidland,QA,7,7879.17,1125.6,5,2,1447.8,16,40.0,2.53,1423.88,9303.05,Medium Value
user_000567,WI,South Maria,HN,8,11679.96,1460.0,8,3,2265.5,23,37.5,3.95,2883.5,14563.46,Medium Value
user_000715,CO,Michaelmouth,IL,5,5298.32,1059.66,8,2,2320.5,29,25.0,3.46,1833.21,7131.53,Medium Value
user_000025,CO,Jesseside,BW,1,1381.45,1381.45,7,0,2282.0,23,0.0,2.15,1485.06,2866.51,Medium Value
user_000359,AS,Lake Pamelaview,PT,2,4265.68,2132.84,9,0,1879.3333333333333,43,0.0,2.79,2975.31,7240.99,Medium Value
user_000656,VA,New Scottville,AD,3,3565.63,1188.54,12,2,1678.4166666666667,43,16.67,4.69,2787.13,6352.76,Medium Value
user_000060,MO,East Lindaland,FI,5,4197.85,839.57,12,2,2376.8333333333335,26,16.67,4.65,1952.0,6149.85,Medium Value
user_000153,UT,East Maria,PH,3,1118.35,372.78,5,2,1953.8,11,40.0,2.52,469.7,1588.05,Medium Value
user_000753,IN,Millschester,NI,8,11098.94,1387.37,6,1,2357.1666666666665,20,16.67,2.34,1623.22,12722.16,Medium Value
user_000194,MO,North Patrick,BN,8,8105.52,1013.19,12,4,1786.9166666666667,54,33.33,5.71,2892.66,10998.18,High Value
user_000240,PA,Riddleton,DO,6,6448.09,1074.68,13,1,1641.076923076923,44,7.69,4.49,2412.66,8860.75,Medium Value
user_000653,IA,Lake Heatherborough,LB,3,3587.55,1195.85,6,0,1982.3333333333333,22,0.0,1.84,1100.18,4687.73,Medium Value
user_000813,GA,Erictown,MD,2,263.98,131.99,8,2,2279.0,27,25.0,3.45,227.68,491.66,Medium Value
user_000185,IA,Smithport,MT,5,6357.88,1271.58,9,3,1969.5555555555557,36,33.33,4.27,2714.82,9072.7,Medium Value
user_000317,AR,Carloshaven,MV,4,4079.43,1019.86,7,2,2182.5714285714284,23,28.57,3.15,1606.28,5685.71,Medium Value
user_000421,OR,Foxmouth,LB,5,4042.43,808.49,11,2,1642.2727272727273,34,18.18,4.37,1766.55,5808.98,Medium Value
user_000522,OH,Lake Wandamouth,TV,2,1238.25,619.13,7,1,2340.0,26,14.29,2.65,820.35,2058.6,Medium Value
user_000909,DE,Markport,TH,5,3732.55,746.51,10,1,1936.8,31,10.0,3.56,1328.79,5061.34,Medium Value
user_000144,FM,West Robert,NP,4,7354.69,1838.67,4,2,1074.5,16,50.0,2.23,2050.12,9404.81,Medium Value
user_000313,GU,East Renee,UA,2,955.99,478.0,6,0,1381.1666666666667,17,0.0,1.83,437.37,1393.36,Medium Value
user_000422,LA,West Alexismouth,HN,4,3998.7,999.68,6,1,2230.0,15,16.67,2.33,1164.63,5163.33,Medium Value
user_000453,WI,Port Cynthia,TR,4,2707.59,676.9,12,3,1921.25,49,25.0,5.2,1759.94,4467.53,High Value
user_000532,SC,Gilbertburgh,VA,5,6602.77,1320.55,9,1,1836.4444444444443,30,11.11,3.26,2152.5,8755.27,Medium Value
user_000687,OH,Port David,AM,8,8384.88,1048.11,12,2,1814.75,35,16.67,4.67,2447.34,10832.22,Medium Value
user_000888,ME,Garymouth,KI,7,8313.74,1187.68,10,2,2283.3,33,20.0,4.07,2416.93,10730.67,Medium Value
user_000073,OK,New Alejandroville,DO,9,9300.36,1033.37,11,2,1883.4545454545455,35,18.18,4.37,2257.91,11558.27,Medium Value
user_000302,OK,Fisherstad,AD,3,2181.96,727.32,8,1,2410.25,23,12.5,2.95,1072.8,3254.76,Medium Value
user_000526,OK,Port Robertchester,DZ,4,3539.06,884.76,9,2,1642.6666666666667,38,22.22,3.78,1672.2,5211.26,Medium Value
user_000574,VI,Wallacebury,MN,1,925.62,925.62,11,1,2198.6363636363635,35,9.09,3.87,1791.07,2716.69,Medium Value
user_000598,AK,Pamelaberg,TJ,5,5418.83,1083.77,12,3,1765.75,40,25.0,5.18,2806.96,8225.79,High Value
user_000197,OH,Grimesfurt,SG,3,5545.54,1848.51,11,1,2056.0,38,9.09,3.88,3586.11,9131.65,Medium Value
user_000241,ND,New Hollyland,RS,3,2397.42,799.14,7,1,1310.142857142857,47,14.29,2.69,1074.84,3472.26,Medium Value
user_000505,AZ,Callahanview,ME,1,704.4,704.4,7,0,1738.4285714285713,38,0.0,2.18,767.8,1472.2,Medium Value
user_000763,IA,Bradychester,TV,2,1130.69,565.35,5,2,1214.2,20,40.0,2.54,717.99,1848.68,Medium Value
user_000943,MN,New Jefferybury,GE,9,13343.43,1482.6,5,2,2108.6,20,40.0,2.54,1882.9,15226.33,Medium Value
user_000230,AL,Smithport,TZ,7,8991.45,1284.49,11,4,1768.4545454545455,34,36.36,5.37,3448.86,12440.31,High Value
user_000280,PR,Lake Heather,PY,4,2334.54,583.64,7,1,2040.142857142857,22,14.29,2.64,770.4,3104.94,Medium Value
user_000438,KS,Port Charlesborough,SN,6,5236.65,872.78,8,3,1641.5,26,37.5,3.95,1723.74,6960.39,Medium Value
user_000517,PW,Curtisport,LC,2,1539.3,769.65,12,1,1591.1666666666667,45,8.33,4.19,1612.42,3151.72,Medium Value
user_000601,MO,North Rachelport,CG,4,4772.44,1193.11,11,0,2000.7272727272727,36,0.0,3.37,2010.39,6782.83,Medium Value
user_000713,MP,Edwardchester,GQ,3,4985.78,1661.93,10,1,1809.3,31,10.0,3.56,2958.24,7944.02,Medium Value
user_000741,SD,Freemanmouth,JP,7,5827.96,832.57,10,4,1879.7,34,40.0,5.07,2110.56,7938.52,High Value
user_000772,MS,Nicholasshire,UA,7,5682.72,811.82,8,3,1686.25,28,37.5,3.96,1607.4,7290.12,Medium Value
user_000018,MS,Klineberg,BN,2,1151.3,575.65,13,2,1282.4615384615386,42,15.38,4.98,1433.37,2584.67,Medium Value
user_000047,WI,Pattersonview,AG,4,5056.65,1264.16,14,1,1300.142857142857,55,7.14,4.81,3040.3,8096.95,Medium Value
user_000166,AS,Donnabury,BF,7,7508.52,1072.65,7,3,2219.5714285714284,24,42.86,3.65,1957.59,9466.11,Medium Value
user_000179,MH,South James,IN,5,6216.45,1243.29,11,4,1783.5454545454545,34,36.36,5.37,3338.23,9554.68,High Value
user_000252,NM,Allenstad,TH,5,3839.75,767.95,8,2,2146.25,29,25.0,3.46,1328.55,5168.3,Medium Value
user_000024,VT,Wolfefurt,HN,2,3511.28,1755.64,8,0,2179.375,23,0.0,2.45,2150.66,5661.94,Medium Value
user_000162,IA,North Emily,LR,5,5119.8,1023.96,11,3,1928.6363636363637,37,27.27,4.87,2493.34,7613.14,Medium Value
user_000228,KS,West Paulamouth,IR,4,5823.01,1455.75,14,3,1940.642857142857,47,21.43,5.79,4214.4,10037.41,High Value
user_000311,MA,Lake Michelleville,VE,5,5857.03,1171.41,11,2,1809.1818181818182,43,18.18,4.39,2571.24,8428.27,Medium Value
user_000428,MT,Kathleenton,BA,3,5931.94,1977.31,9,0,1699.7777777777778,35,0.0,2.77,2738.57,8670.51,Medium Value
user_000602,NC,New Natalieborough,ES,1,1407.36,1407.36,9,0,1577.5555555555557,32,0.0,2.76,1942.16,3349.52,Medium Value
user_000652,NM,Jaredberg,CI,6,8188.71,1364.78,14,3,1786.0714285714287,43,21.43,5.79,3951.04,12139.75,High Value
user_000835,LA,Lewisview,SZ,4,4157.64,1039.41,8,2,2083.125,29,25.0,3.46,1798.18,5955.82,Medium Value
user_000336,MA,Taylorview,DE,3,1593.57,531.19,12,2,1038.3333333333333,43,16.67,4.69,1245.64,2839.21,Medium Value
user_000387,RI,South Jefferyberg,LB,4,4177.75,1044.44,16,3,1875.5,59,18.75,6.42,3352.65,7530.4,High Value
user_000406,DC,East Lauraberg,KZ,2,1949.91,974.96,10,0,1810.3,38,0.0,3.08,1501.44,3451.35,Medium Value
user_000921,LA,New Michael,LT,6,6310.36,1051.73,12,3,1562.0833333333333,41,25.0,5.18,2723.98,9034.34,High Value
user_000414,TX,Lake Ian,OM,6,6105.3,1017.55,7,2,1870.7142857142858,22,28.57,3.14,1597.55,7702.85,Medium Value
user_000472,AZ,Jeffreyville,CA,9,9834.03,1092.67,15,2,1999.5333333333333,43,13.33,5.59,3054.01,12888.04,High Value
user_000125,AS,Port Joshuachester,BJ,4,3267.91,816.98,13,4,2093.923076923077,36,30.77,5.97,2438.69,5706.6,High Value
user_000502,CO,South Danielle,PH,8,10516.82,1314.6,9,2,2051.3333333333335,30,22.22,3.76,2471.45,12988.27,Medium Value
user_000530,CA,South Elizabeth,KG,6,6258.57,1043.1,13,2,2037.076923076923,42,15.38,4.98,2597.32,8855.89,Medium Value
user_000573,GA,Port Paulstad,ME,7,8385.12,1197.87,7,2,1182.0,21,28.57,3.14,1880.66,10265.78,Medium Value
user_000136,PR,Williamsfort,KH,6,5517.52,919.59,11,3,2252.6363636363635,40,27.27,4.88,2243.8,7761.32,Medium Value
user_000371,MH,South Angela,HT,5,5883.81,1176.76,13,2,2049.6923076923076,50,15.38,5.0,2941.9,8825.71,Medium Value
user_000507,AL,South Derekberg,PW,2,4196.2,2098.1,9,1,1136.111111111111,42,11.11,3.28,3440.88,7637.08,Medium Value
user_000771,KS,Clarkchester,QA,5,6528.45,1305.69,15,2,1758.8666666666666,58,13.33,5.62,3668.99,10197.44,High Value
user_000320,IA,Leeside,AD,3,3798.97,1266.32,9,2,1254.2222222222222,26,22.22,3.75,2374.35,6173.32,Medium Value
user_000404,MT,Stevensfurt,NG,4,2927.33,731.83,12,2,1544.25,40,16.67,4.68,1712.48,4639.81,Medium Value
user_000481,LA,New Carriebury,CV,6,8388.83,1398.14,10,2,1792.5,37,20.0,4.07,2845.21,11234.04,Medium Value
user_000631,DE,Port Christinechester,GD,6,8490.69,1415.11,14,2,2061.5714285714284,59,14.29,5.32,3764.19,12254.88,High Value
user_000825,ID,West Robert,KG,3,4750.67,1583.56,7,1,1586.4285714285713,29,14.29,2.66,2106.13,6856.8,Medium Value
user_001000,MI,Wallacebury,FJ,2,3087.86,1543.93,5,1,1445.0,19,20.0,2.04,1574.81,4662.67,Medium Value
user_000055,MO,Josephside,TR,10,11698.28,1169.83,9,3,1313.888888888889,27,33.33,4.25,2485.89,14184.17,Medium Value
user_000157,MP,Port Mary,VE,9,12424.06,1380.45,6,1,1629.0,15,16.67,2.33,1608.22,14032.28,Medium Value
user_000649,AS,West Aaron,AU,4,4964.18,1241.05,8,1,1420.125,22,12.5,2.94,1824.34,6788.52,Medium Value
user_000671,NE,New Erik,NR,5,5904.51,1180.9,18,3,1480.4444444444443,76,16.67,7.05,4162.67,10067.18,High Value
user_000702,MD,Andrewport,BH,4,4529.11,1132.28,10,1,2008.4,37,10.0,3.57,2021.12,6550.23,Medium Value
user_000852,NY,Lake Paulmouth,MG,2,2785.07,1392.53,8,0,1464.75,24,0.0,2.45,1705.85,4490.92,Medium Value
user_000039,NC,South Jacob,KG,4,1824.6,456.15,5,2,2148.2,18,40.0,2.54,579.31,2403.91,Medium Value
user_000109,PA,Ashleyburgh,AG,1,873.36,873.36,8,0,2531.0,23,0.0,2.45,1069.87,1943.23,Medium Value
user_000209,RI,Pattersonville,IL,5,5901.65,1180.33,10,1,1576.1,29,10.0,3.56,2100.99,8002.64,Medium Value
user_000234,OH,East Willieside,MZ,9,6359.12,706.57,8,3,1550.0,23,37.5,3.95,1395.48,7754.6,Medium Value
user_000435,IL,Port Richardbury,SZ,4,5413.22,1353.31,11,2,1333.1818181818182,47,18.18,4.39,2970.52,8383.74,Medium Value
user_000901,PA,West David,EC,6,7180.38,1196.73,13,2,1530.3076923076924,40,15.38,4.98,2979.86,10160.24,Medium Value
user_000134,KY,North Peter,GW,5,4971.5,994.3,18,2,1264.2777777777778,72,11.11,6.54,3251.36,8222.86,High Value
user_000142,UT,South Thomas,DM,10,9462.63,946.26,12,4,1538.75,42,33.33,5.68,2687.38,12150.01,High Value
user_000333,RI,Jessicaside,LK,5,6496.31,1299.26,9,3,1661.3333333333333,37,33.33,4.27,2773.92,9270.23,Medium Value
user_000349,VA,Johnsonstad,SY,5,6312.96,1262.59,13,3,1989.1538461538462,44,23.08,5.49,3465.81,9778.77,High Value
user_000610,NC,South Clarencestad,MW,4,4110.77,1027.69,9,2,1969.0,25,22.22,3.75,1926.92,6037.69,Medium Value
user_000997,OK,South Steveview,AU,5,6155.42,1231.08,9,3,1613.2222222222222,25,33.33,4.25,2616.05,8771.47,Medium Value
user_000007,OH,South Danieltown,FM,5,5605.18,1121.04,10,2,2128.3,35,20.0,4.07,2281.32,7886.5,Medium Value
user_000028,MH,East Amyland,PE,4,3422.74,855.69,3,1,940.0,12,33.33,1.42,607.54,4030.28,Medium Value
user_000099,VI,Gomezstad,VN,6,6077.05,1012.84,12,1,2025.5833333333333,38,8.33,4.18,2116.84,8193.89,Medium Value
user_000506,MT,North Adamchester,SR,9,11660.35,1295.59,13,4,2037.923076923077,46,30.77,5.99,3880.29,15540.64,High Value
user_000754,IA,Lake Shawnafort,LK,3,2845.96,948.65,7,2,1160.0,22,28.57,3.14,1489.38,4335.34,Medium Value
user_000894,GU,Bartonside,BR,3,1751.5,583.83,9,2,1348.5555555555557,35,22.22,3.77,1100.52,2852.02,Medium Value
user_000971,CO,Port Timothymouth,TL,8,11620.49,1452.56,13,2,1369.5384615384614,31,15.38,4.96,3602.35,15222.84,Medium Value
user_000231,DE,Lake Larryport,SR,6,5537.22,922.87,11,2,1940.0,32,18.18,4.36,2011.86,7549.08,Medium Value
user_000470,UT,Lake Danielchester,MV,4,5408.0,1352.0,7,0,1712.0,23,0.0,2.15,1453.4,6861.4,Medium Value
user_000792,MA,Austinhaven,IQ,3,839.24,279.75,7,3,1903.4285714285713,21,42.86,3.64,509.15,1348.39,Medium Value
user_000932,KY,New Patrick,RO,6,7128.99,1188.17,3,1,1512.3333333333333,12,33.33,1.42,843.6,7972.59,Medium Value
user_000413,MH,Jillfurt,VA,9,8158.2,906.47,8,2,1750.875,22,25.0,3.44,1559.13,9717.33,Medium Value
user_000641,VT,Baileyshire,GE,2,3948.1,1974.05,5,0,2165.6,17,0.0,1.53,1510.15,5458.25,Medium Value
user_000785,CT,Richardbury,NE,4,3478.9,869.72,3,1,1332.6666666666667,8,33.33,1.42,617.5,4096.4,Medium Value
user_000820,HI,North Cynthia,GY,6,5071.75,845.29,14,2,1497.9285714285713,32,14.29,5.26,2223.11,7294.86,High Value
user_000948,NY,Carolburgh,ME,6,8887.68,1481.28,7,2,2370.8571428571427,21,28.57,3.14,2325.61,11213.29,Medium Value
user_000974,HI,Hardinside,SK,6,6074.53,1012.42,15,4,1567.4666666666667,46,26.67,6.59,3335.92,9410.45,High Value
user_000191,MT,Munozhaven,JM,5,3729.46,745.89,10,3,1577.8,30,30.0,4.56,1700.63,5430.09,Medium Value
user_000401,TN,New Richard,DZ,9,7232.56,803.62,19,5,1919.2105263157894,52,26.32,8.3,3335.02,10567.58,High Value
user_000579,MD,North Kurtberg,AF,12,9292.43,774.37,17,5,1749.235294117647,53,29.41,7.71,2985.2,12277.63,High Value
user_000665,NY,New Seth,JP,3,6732.19,2244.06,9,0,1740.2222222222222,34,0.0,2.77,3108.02,9840.21,Medium Value
user_000719,MS,East Scott,BY,6,4674.38,779.06,15,3,1799.5333333333333,51,20.0,6.1,2376.13,7050.51,High Value
user_000736,MS,Lake Sharonberg,LU,3,5436.53,1812.18,10,2,1590.1,33,20.0,4.07,3687.79,9124.32,Medium Value
user_000816,LA,Alanshire,CA,7,7380.62,1054.37,11,1,2258.090909090909,56,9.09,3.91,2061.29,9441.91,Medium Value
user_000933,WV,Orrland,TR,5,7724.0,1544.8,11,2,1203.4545454545455,33,18.18,4.37,3375.39,11099.39,Medium Value
user_000955,CO,South Kristenton,PS,5,4864.21,972.84,9,1,2142.4444444444443,44,11.11,3.29,1600.32,6464.53,Medium Value
user_001009,TN,Port Matthew,NI,,,,10,0,2065.4,24,0.0,3.05,0.0,0.0,Low Value
user_000138,ND,South Jessicaland,GB,7,11398.72,1628.39,9,2,1915.5555555555557,21,22.22,3.74,3045.09,14443.81,Medium Value
user_000156,TX,New Sarah,AL,10,9362.11,936.21,10,4,1779.1,33,40.0,5.07,2373.29,11735.4,High Value
user_000548,AZ,Adrianberg,NL,6,9607.09,1601.18,9,2,1741.888888888889,30,22.22,3.76,3010.22,12617.31,Medium Value
user_000629,TX,Donaldport,JP,4,4825.2,1206.3,11,1,1867.090909090909,48,9.09,3.9,2352.29,7177.49,Medium Value
user_000669,NE,South Sara,ST,5,5407.28,1081.46,8,2,2253.375,26,25.0,3.45,1865.52,7272.8,Medium Value
user_000978,MA,Sandovalville,NG,2,1312.34,656.17,4,2,1269.25,15,50.0,2.23,731.63,2043.97,Medium Value
user_000456,IN,Tapiaside,LI,6,8147.74,1357.96,10,1,1522.4,38,10.0,3.58,2430.75,10578.49,Medium Value
user_000547,NY,Port Jerryburgh,BD,3,3687.23,1229.08,10,2,1790.6,38,20.0,4.08,2507.32,6194.55,Medium Value
user_000615,ND,Murphyberg,MN,5,8455.53,1691.11,12,1,1703.4166666666667,41,8.33,4.18,3534.42,11989.95,Medium Value
user_000929,MI,Lunafurt,NO,2,1492.35,746.18,15,1,1638.5333333333333,56,6.67,5.11,1906.49,3398.84,High Value
user_000979,OR,Lake Aaron,IQ,6,7639.89,1273.32,6,1,1668.0,22,16.67,2.34,1489.78,9129.67,Medium Value
user_000155,MP,Myersburgh,BH,4,4649.08,1162.27,13,1,2152.153846153846,42,7.69,4.48,2603.48,7252.56,Medium Value
user_000294,IA,Lake Marisaport,GH,4,4067.99,1017.0,9,1,1763.5555555555557,38,11.11,3.28,1667.88,5735.87,Medium Value
user_000676,OH,Jamestown,ET,7,7668.03,1095.43,12,4,1798.5,38,33.33,5.68,3111.02,10779.05,High Value
user_000951,NE,Port Christinafort,IE,5,7701.83,1540.37,14,3,2216.285714285714,53,21.43,5.81,4474.77,12176.6,High Value
user_000605,CT,New Cynthia,IS,1,1158.63,1158.63,6,0,1301.6666666666667,24,0.0,1.85,1071.73,2230.36,Medium Value
user_000623,ME,Port April,NP,9,6804.32,756.04,15,6,2346.2,48,40.0,7.6,2872.95,9677.27,High Value
user_000711,DE,Jacobville,CV,3,4053.7,1351.23,11,2,1783.090909090909,50,18.18,4.4,2972.71,7026.41,Medium Value
user_000791,MT,South Jeffreyborough,CL,4,2853.38,713.34,6,2,2941.1666666666665,20,33.33,2.84,1012.94,3866.32,Medium Value
user_000239,NM,Port Kaylachester,BB,4,3660.81,915.2,7,2,1659.2857142857142,24,28.57,3.15,1441.44,5102.25,Medium Value
user_000575,MI,West Leslie,GN,6,5975.0,995.83,12,4,1321.1666666666667,48,33.33,5.7,2838.12,8813.12,High Value
user_000621,NE,Whitefurt,UA,6,4942.4,823.73,8,3,1722.375,31,37.5,3.96,1630.99,6573.39,Medium Value
user_000686,GA,Edwardburgh,GT,2,2321.94,1160.97,11,1,2062.4545454545455,37,9.09,3.87,2246.48,4568.42,Medium Value
user_000841,VA,Lake Matthewside,SD,3,1160.09,386.7,13,3,1622.923076923077,45,23.08,5.49,1061.49,2221.58,High Value
user_000394,MS,West Kelly,PW,5,3341.89,668.38,9,2,1712.888888888889,27,22.22,3.75,1253.21,4595.1,Medium Value
user_000862,MD,South Sean,MC,8,8219.39,1027.42,14,4,1971.642857142857,48,28.57,6.3,3236.37,11455.76,High Value
user_000871,VA,East Julie,IN,7,10567.93,1509.7,8,3,1227.0,33,37.5,3.97,2996.75,13564.68,Medium Value
user_000954,WA,New Stephaniestad,SD,6,3925.82,654.3,9,2,1870.3333333333333,26,22.22,3.75,1226.81,5152.63,Medium Value
user_000308,GU,New Jodymouth,KW,10,10073.14,1007.31,12,5,1890.25,49,41.67,6.2,3122.66,13195.8,High Value
user_000531,AK,West Jeffrey,SG,3,3311.41,1103.8,14,2,2246.714285714286,53,14.29,5.31,2930.59,6242.0,High Value
user_000651,CO,Tylermouth,TZ,5,4153.64,830.73,11,2,1464.6363636363637,25,18.18,4.35,1806.84,5960.48,Medium Value
user_000677,PW,West Anthonyland,KN,9,10692.41,1188.05,13,3,1492.3846153846155,51,23.08,5.5,3267.14,13959.55,High Value
user_000679,VI,Port Donstad,MY,2,1908.43,954.22,7,1,1606.7142857142858,27,14.29,2.65,1264.34,3172.77,Medium Value
user_000122,DE,South Michaelport,AE,5,6671.69,1334.34,7,2,2515.8571428571427,23,28.57,3.15,2101.59,8773.28,Medium Value
user_000214,ME,Melissatown,HU,2,1773.03,886.52,7,1,1824.0,22,14.29,2.64,1170.21,2943.24,Medium Value
user_000322,MO,South Christopher,CO,11,13250.37,1204.58,10,7,2197.9,43,70.0,6.59,3969.09,17219.46,High Value
user_000550,AL,Millerton,BG,4,4012.26,1003.07,7,1,1753.5714285714287,18,14.29,2.64,1324.05,5336.31,Medium Value
user_000092,MI,West Hayleymouth,AG,4,3873.08,968.27,9,2,1869.4444444444443,33,22.22,3.77,1825.19,5698.27,Medium Value
user_000121,NE,Justinland,KG,12,12377.85,1031.49,13,5,1603.6923076923076,42,38.46,6.48,3342.03,15719.88,High Value
user_000269,AK,Wintersfurt,CO,4,2638.85,659.71,16,2,2123.375,50,12.5,5.9,1946.14,4584.99,High Value
user_000440,VA,Port Jasonbury,US,4,2695.22,673.81,12,1,2135.75,35,8.33,4.17,1404.89,4100.11,Medium Value
user_000491,OH,New Charles,BR,2,969.55,484.78,14,1,1867.857142857143,28,7.14,4.76,1153.78,2123.33,Medium Value
user_000594,DC,Wesleyview,MW,8,7653.56,956.7,11,3,2068.7272727272725,41,27.27,4.88,2334.35,9987.91,Medium Value
user_000799,VT,Port Jacquelineburgh,ET,4,5569.6,1392.4,9,2,2286.0,29,22.22,3.76,2617.71,8187.31,Medium Value
user_000947,CO,West Daisy,QA,7,9290.23,1327.18,6,2,1958.6666666666667,20,33.33,2.84,1884.6,11174.83,Medium Value
user_000199,VI,North Alexandra,ID,5,6459.18,1291.84,8,2,2256.375,37,25.0,3.47,2241.34,8700.52,Medium Value
user_000232,VT,New Sandra,ST,3,4033.05,1344.35,9,1,2369.222222222222,38,11.11,3.28,2204.73,6237.78,Medium Value
user_000275,VA,Silvamouth,PK,6,5204.62,867.44,10,4,1302.9,43,40.0,5.09,2207.63,7412.25,High Value
user_000503,KS,Richardtown,MU,5,6763.68,1352.74,10,2,2041.3,33,20.0,4.07,2752.83,9516.51,Medium Value
user_000586,VA,West Reneefort,TN,5,4394.04,878.81,10,2,1497.6,31,20.0,4.06,1783.98,6178.02,Medium Value
user_000643,CO,West Travis,US,4,6363.35,1590.84,7,1,2123.714285714286,20,14.29,2.64,2099.91,8463.26,Medium Value
user_000745,PA,Nicoleburgh,KW,8,7804.35,975.54,9,5,2352.1111111111113,33,55.56,5.27,2570.55,10374.9,High Value
user_000884,LA,South Roberto,AM,3,2421.29,807.1,11,2,1232.6363636363637,53,18.18,4.41,1779.66,4200.95,Medium Value
user_001001,WY,West Natasha,MK,5,4268.6,853.72,9,1,1964.4444444444443,19,11.11,3.24,1383.03,5651.63,Medium Value
user_000012,AZ,Stevenhaven,AL,9,9909.85,1101.09,11,2,2076.181818181818,39,18.18,4.38,2411.39,12321.24,Medium Value
user_000256,OR,Port Javierton,CL,7,8755.94,1250.85,12,4,1624.3333333333333,48,33.33,5.7,3564.92,12320.86,High Value
user_000326,NC,South Alexandriamouth,NI,3,2141.74,713.91,8,0,1784.75,30,0.0,2.46,878.11,3019.85,Medium Value
user_000897,MA,New Tiffany,ML,7,6479.97,925.71,10,5,2087.1,30,50.0,5.56,2573.47,9053.44,High Value
user_001010,FL,Jasmineland,SD,5,6299.76,1259.95,12,3,1708.1666666666667,39,25.0,5.18,3263.27,9563.03,High Value
user_000128,CA,Josephview,SB,7,10603.39,1514.77,15,4,2136.5333333333333,58,26.67,6.62,5013.89,15617.28,High Value
user_000335,PA,Littlefort,RU,2,2229.49,1114.75,7,1,2002.5714285714287,30,14.29,2.66,1482.62,3712.11,Medium Value
user_000539,WV,Shannonbury,GH,4,3540.97,885.24,11,2,2098.5454545454545,31,18.18,4.36,1929.82,5470.79,Medium Value
user_000639,AZ,North Rebeccamouth,CH,2,2123.99,1062.0,8,1,2278.25,39,12.5,2.98,1582.38,3706.37,Medium Value
user_000773,WI,East Nicholasside,HT,7,5410.49,772.93,17,4,2108.705882352941,75,23.53,7.25,2801.87,8212.36,High Value
user_000439,MN,East Jeremyburgh,EG,6,7871.95,1311.99,11,1,1870.2727272727273,40,9.09,3.88,2545.26,10417.21,Medium Value
user_000751,IA,East Aaron,SO,6,7472.22,1245.37,11,2,2419.909090909091,30,18.18,4.36,2714.91,10187.13,Medium Value
user_000911,AK,New Samanthaville,NL,6,6674.8,1112.47,17,3,1914.8823529411766,65,17.65,6.73,3743.46,10418.26,High Value
user_000915,GA,Sarahfurt,CF,3,5395.3,1798.43,17,0,1703.0,54,0.0,5.21,4684.91,10080.21,High Value
user_000994,VT,Virginiahaven,GM,7,6297.64,899.66,12,3,1494.1666666666667,31,25.0,5.16,2321.12,8618.76,High Value
user_001003,GU,East Jerrystad,CD,7,7620.94,1088.71,11,4,1816.3636363636363,35,36.36,5.37,2923.19,10544.13,High Value
user_000408,CT,Freemantown,PY,3,2646.24,882.08,7,1,1312.7142857142858,23,14.29,2.65,1168.76,3815.0,Medium Value
user_000476,WY,Lake Joshua,BZ,2,3836.4,1918.2,11,0,1645.090909090909,44,0.0,3.39,3251.35,7087.75,Medium Value
user_000582,AK,Lake Luis,VE,6,5671.54,945.26,6,1,1530.0,28,16.67,2.36,1115.41,6786.95,Medium Value
user_000817,ME,East Taylormouth,ZW,6,6476.47,1079.41,10,3,2092.9,30,30.0,4.56,2461.05,8937.52,Medium Value
user_000828,LA,Lisaburgh,HU,4,4223.83,1055.96,9,2,2075.3333333333335,30,22.22,3.76,1985.2,6209.03,Medium Value
user_000272,AR,West Alishashire,MR,4,3543.26,885.82,6,2,1508.1666666666667,21,33.33,2.84,1257.86,4801.12,Medium Value
